budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,imdbId,ML-100k-convertId,ML-latestId
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",664,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2213, ""name"": ""tornado""}, {""id"": 2214, ""name"": ""twister""}, {""id"": 2493, ""name"": ""oklahoma""}, {""id"": 3337, ""name"": ""metereologist""}, {""id"": 3338, ""name"": ""invention""}, {""id"": 3693, ""name"": ""climate""}, {""id"": 3875, ""name"": ""barn""}, {""id"": 5096, ""name"": ""natural disaster""}, {""id"": 5543, ""name"": ""cow""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 12335, ""name"": ""aunt niece relationship""}, {""id"": 12336, ""name"": ""storm chaser""}, {""id"": 15160, ""name"": ""divorce""}]",en,32.079995000000004,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Constant c Productions"", ""id"": 23370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-10,494471524,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Twister,6.1,950,117998,118,736
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",9772,"[{""id"": 378, ""name"": ""prison""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 833, ""name"": ""white house""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1954, ""name"": ""ultimatum""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 8986, ""name"": ""air force one""}, {""id"": 10237, ""name"": ""aerial combat""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 15089, ""name"": ""fighter plane""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 174019, ""name"": ""american president""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 200808, ""name"": ""negotiation""}, {""id"": 207901, ""name"": ""political prisoner""}, {""id"": 226150, ""name"": ""airplane hijack""}]",en,36.38795,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Radiant Productions"", ""id"": 18990}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-25,315156409,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Air Force One,6.2,840,118571,300,1608
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9593,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 15252, ""name"": ""magical object""}, {""id"": 15284, ""name"": ""cartoon cat""}, {""id"": 48711, ""name"": ""ticket""}, {""id"": 160612, ""name"": ""self-referential""}, {""id"": 161849, ""name"": ""projectionist""}, {""id"": 161868, ""name"": ""child's point of view""}]",en,32.044191,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Oak Productions"", ""id"": 55528}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-06-18,137298489,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Last Action Hero,6.1,712,107362,391,485
80000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",954,"[{""id"": 90, ""name"": ""paris""}, {""id"": 212, ""name"": ""london england""}, {""id"": 470, ""name"": ""spy""}, {""id"": 591, ""name"": ""cia""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 2001, ""name"": ""arms deal""}, {""id"": 2112, ""name"": ""headquarter""}, {""id"": 3268, ""name"": ""secret base""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3530, ""name"": ""prague""}, {""id"": 4123, ""name"": ""embassy""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 4683, ""name"": ""tgv""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 11134, ""name"": ""espionage""}, {""id"": 33705, ""name"": ""agent""}]",en,75.290998,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-22,457696359,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}]",Mission: Impossible,6.7,2631,117060,405,648
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",364,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 848, ""name"": ""double life""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15002, ""name"": ""dark hero""}, {""id"": 15481, ""name"": ""fictional city""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 173861, ""name"": ""deformed""}, {""id"": 173866, ""name"": ""bird cage""}, {""id"": 173867, ""name"": ""evil circus""}, {""id"": 214644, ""name"": ""christmas holiday""}]",en,59.113174,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-06-19,280000000,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Batman Returns,6.6,1673,103776,231,1377
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",754,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1865, ""name"": ""biological weapon""}, {""id"": 3868, ""name"": ""face transplant""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12391, ""name"": ""boat chase""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 156786, ""name"": ""prison escape""}, {""id"": 170212, ""name"": ""criminal gang""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 188134, ""name"": ""golden gun""}, {""id"": 194942, ""name"": ""arch villain""}, {""id"": 208708, ""name"": ""bullet ballet""}]",en,46.075037,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Permut Presentations"", ""id"": 455}, {""name"": ""WCG Entertainment Productions"", ""id"": 456}, {""name"": ""Douglas/Reuther Productions"", ""id"": 458}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Krane Entertainment"", ""id"": 25358}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-06-27,245676146,138.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Face/Off,6.8,1583,119094,298,1573
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1701,"[{""id"": 378, ""name"": ""prison""}, {""id"": 502, ""name"": ""ambush""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11207, ""name"": ""u.s. marshal""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15234, ""name"": ""convict""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 33482, ""name"": ""war hero""}, {""id"": 156805, ""name"": ""dea agent""}, {""id"": 195295, ""name"": ""motorcycle chase""}]",en,45.154631,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Kouf/Bigelow Productions"", ""id"": 3589}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Hiett Designs of Las Vegas"", ""id"": 78338}, {""name"": ""Runway Pictures Inc"", ""id"": 78339}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-06-01,224012234,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Con Air,6.5,1270,118880,1016,1552
80000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",9574,"[{""id"": 1334, ""name"": ""wedding vows""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 3092, ""name"": ""slime""}, {""id"": 6348, ""name"": ""green""}, {""id"": 8044, ""name"": ""flight""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 13027, ""name"": ""wedding""}]",en,11.503960000000001,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Great Oaks Entertainment"", ""id"": 2173}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-26,177977226,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Flubber,5.3,695,119137,892,1702
80000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2300,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 176746, ""name"": ""basketball team""}, {""id"": 177208, ""name"": ""basketball game""}, {""id"": 177216, ""name"": ""referee""}, {""id"": 177218, ""name"": ""basketball court""}, {""id"": 177219, ""name"": ""tweety bird""}, {""id"": 177224, ""name"": ""speedy gonzales""}, {""id"": 177227, ""name"": ""cartoon chicken""}, {""id"": 177228, ""name"": ""sylvester the cat""}, {""id"": 177230, ""name"": ""cartoon reality crossover""}, {""id"": 177231, ""name"": ""basketball hoop""}, {""id"": 177232, ""name"": ""cartoon skunk""}]",en,36.125715,"[{""name"": ""Warner Bros. Family Entertainment"", ""id"": 3592}, {""name"": ""Northern Lights Entertainment"", ""id"": 8816}, {""name"": ""Courtside Seats Productions"", ""id"": 55527}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-11-15,250200000,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Space Jam,6.5,1288,117705,820,673
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",8834,"[{""id"": 242, ""name"": ""new york""}, {""id"": 591, ""name"": ""cia""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1749, ""name"": ""taxi driver""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4934, ""name"": ""theory""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6318, ""name"": ""control""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 192097, ""name"": ""target""}, {""id"": 194581, ""name"": ""geronimo""}, {""id"": 226689, ""name"": ""newsletter""}]",en,22.179658,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Donner/Shuler-Donner Productions"", ""id"": 23397}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-07,136982834,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Conspiracy Theory,6.5,431,118883,328,1597
80000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",2157,"[{""id"": 4379, ""name"": ""time travel""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 168603, ""name"": ""deep space explorer""}]",en,17.455023999999998,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Irwin Allen Productions"", ""id"": 14024}, {""name"": ""Prelude Pictures"", ""id"": 19902}, {""name"": ""Saltire Entertainment"", ""id"": 30253}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-04-03,136159423,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Lost in Space,5.0,388,120738,916,1831
70000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",75,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 464, ""name"": ""total destruction""}, {""id"": 833, ""name"": ""white house""}, {""id"": 839, ""name"": ""mars""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 1280, ""name"": ""lasergun""}, {""id"": 1704, ""name"": ""ambassador""}, {""id"": 1705, ""name"": ""congress""}, {""id"": 2867, ""name"": ""pest""}, {""id"": 3243, ""name"": ""flying saucer""}]",en,44.090534999999996,"[{""name"": ""Tim Burton Productions"", ""id"": 8601}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-12-12,101371017,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Mars Attacks!,6.1,1509,116996,235,1391
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",9433,"[{""id"": 1003, ""name"": ""photographer""}, {""id"": 2522, ""name"": ""grizzly bear""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4522, ""name"": ""supermodel""}, {""id"": 4811, ""name"": ""emergency landing""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 223059, ""name"": ""animal horror""}]",en,20.632673,"[{""name"": ""Art Linson Productions"", ""id"": 8769}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-06,43312294,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Edge,6.7,349,119051,331,1615
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",11228,"[{""id"": 444, ""name"": ""taxi""}, {""id"": 586, ""name"": ""new jersey""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 1749, ""name"": ""taxi driver""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 5369, ""name"": ""guard""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 173272, ""name"": ""flood""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 207528, ""name"": ""trapped underground""}, {""id"": 219404, ""name"": ""action hero""}]",en,16.681269,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-12-06,159212469,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Daylight,5.8,378,116040,827,798
80000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",9922,"[{""id"": 279, ""name"": ""usa""}, {""id"": 3804, ""name"": ""post""}, {""id"": 4461, ""name"": ""postman""}, {""id"": 6092, ""name"": ""army""}, {""id"": 12332, ""name"": ""apocalypse""}]",en,14.564667000000002,"[{""name"": ""Tig Productions"", ""id"": 335}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-25,17626234,177.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",The Postman,6.1,299,119925,898,1726
45000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",8587,"[{""id"": 2143, ""name"": ""loss of parents""}, {""id"": 5276, ""name"": ""wild boar""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 11326, ""name"": ""shaman""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 13084, ""name"": ""king""}, {""id"": 14767, ""name"": ""scar""}, {""id"": 18136, ""name"": ""hyena""}, {""id"": 18153, ""name"": ""meerkat""}]",en,90.457886,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-06-23,788241776,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Lion King,8.0,5376,110357,71,364
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",602,"[{""id"": 1612, ""name"": ""spacecraft""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 1825, ""name"": ""countdown""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4278, ""name"": ""invasion""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9738, ""name"": ""ufo""}, {""id"": 9739, ""name"": ""extraterrestrial""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 14643, ""name"": ""battle""}]",en,60.442593,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Centropolis Entertainment"", ""id"": 347}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-06-25,816969268,145.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Independence Day,6.7,3260,116629,121,780
73000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",330,"[{""id"": 911, ""name"": ""exotic island""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 1719, ""name"": ""paleontology""}, {""id"": 1720, ""name"": ""tyrannosaurus rex""}, {""id"": 1766, ""name"": ""velociraptor""}, {""id"": 1768, ""name"": ""san diego""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 178010, ""name"": ""jurassic park""}, {""id"": 223059, ""name"": ""animal horror""}]",en,2.502487,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-05-23,229074524,129.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Lost World: Jurassic Park,6.2,2487,119567,252,1544
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",9802,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 3293, ""name"": ""gas attack""}, {""id"": 3859, ""name"": ""alcatraz""}, {""id"": 18233, ""name"": ""hostage situation""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,51.469576,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-06-06,335062621,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Rock,6.9,1456,117500,117,733
55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",6520,"[{""id"": 3966, ""name"": ""camelot""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 10982, ""name"": ""king arthur""}, {""id"": 177128, ""name"": ""excalibur""}, {""id"": 177129, ""name"": ""knights of the round table""}]",en,19.143321,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""First Knight Productions"", ""id"": 10158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-07,127600435,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",First Knight,5.9,311,113071,720,168
